X	Y
-3,8880184072383632	8,033579967477998
4,19271866330318	4,017781137228379
-3,4346575507754915	2,6528742283236006
-4,691695840490458	3,0508221333926238
3,408017266656632	3,8533034191180278
-3,372438953287734	2,869494629574719
3,227312928918466	3,8173388140106184
3,400360345462202	3,076588967204665
-4,589687801464494	2,9376491972542547
3,3368159733141365	3,9385695639727145
-4,767618001612489	2,6337860982723664
-4,562871283204658	2,9453121186953437
3,556674741389768	3,72810784228489
-4,420805987073339	2,8910202626985346
-4,196250952938899	2,6756948266279923
-3,9290732815291314	2,946779398074288
3,055199716193702	3,1835451361319596
3,4910155908753446	4,042980072693398
-4,258274010222803	2,718341145079595
-3,8811754692816773	2,98001249076631
3,5666142572249417	3,641207041342396
3,394553633440343	4,1549236388634725
-4,055711647447069	7,226220157621961
2,725193103901302	3,8357726967814525
-3,432637582846781	2,8811031085805645
-3,7204920803959958	7,580102052888684
-4,164960090783759	7,366535245913047
-4,299907758604892	2,0753275299858913
3,200850361327837	3,170325460458675
3,927597820759982	4,24678482279396
-5,211034192040159	7,494332926059328
-4,183925548367238	2,5026220102606183
3,864552129530578	3,1843797448105846
3,8325907650396234	4,0087360875032205
2,997313304948312	4,366387330000664
-5,071922848582391	2,7184304063465197
-4,973320204193875	7,548474824015334
2,811652364577416	3,322616929841894
3,659092731471396	4,069769515209326
3,116559934202629	4,353524616751132
3,6137583885503846	4,628777831640697
3,6992993568493677	4,212670339434906
3,8729095181476816	3,3356889081503125
-4,48308945615711	7,811417512909161
-4,114259084015288	2,8301667595899374
-4,174333239414696	3,5903793356916096
3,208409690155792	4,480604070713132
2,7347325298441425	3,284443778036517
-3,555578925891199	2,7219461896963604
-3,764699792015006	2,8343746928585154
3,1306188017051646	3,826237822581451
-4,260147013575048	6,871457742821702
3,3787758462202526	3,1663512002044443
-4,9897597507919595	8,08463366143352
-4,299171902232668	7,524640370111472
-4,951021105118947	2,875875822077898
-4,223778798949092	2,847356607563057
-4,96132402881597	3,0405799425770126
-3,858551050211623	3,5395726597142474
-4,163657135530197	7,02223947099283
4,175716185118506	3,9804846684297317
3,6485728738689063	3,6707864966129207
-3,501577874925092	2,6983527335507174
3,440956356633181	3,9892337171643013
-3,8703536089447375	2,2252366891679136
-4,629028616354994	7,833383569647822
-4,8658382627917325	7,3060587624856845
-3,9172151678783798	7,9037123543573164
3,3606069841125796	3,389340074488597
3,230252660042993	4,177286578284689
-4,249358872168392	7,410147725165761
-4,741552995220541	2,0349431591867466
3,8081985484516956	3,249523226205061
3,4153261085471867	3,892116884685922
-4,316071360245416	2,2668465893056116
-3,485040790313475	7,582259731397844
3,1464541946278137	4,396748429982148
-4,518509008042057	6,875559014946445
-4,240163945758957	8,301620601327842
-3,2814452977919806	2,5925144152017783
3,5282600010910725	4,328887173325114
-3,87174585142957	2,556193826585576
-3,9868135771404503	7,470688741750984
-4,807702691807998	2,857987959321655
3,192446456902419	3,458584822388073
-4,20124491130814	3,061614924366785
-4,083497386589325	2,7063030108739117
3,169647710565938	3,592645236154028
-4,68356605623309	8,057757653866076
-4,31878836617224	3,08358512106941
-4,986274460538661	7,207651816502586
-4,522194263535272	3,083416071613737
3,4212309438545687	3,026356073789606
3,7190929802167023	4,083131361403141
-4,951238829789506	2,75517535751378
-4,1807208978851484	6,8811838802379715
3,570769305139001	3,4579326067308545
2,8026362566361627	3,6513047633989464
3,346171643649971	3,403575914726173
-4,85695082217567	7,4674922917829205
-4,3012337222619665	7,184141445334639
4,026716325206792	4,010586011718704
2,924890636305849	3,7636064149989745
-4,185535653855767	2,4015242354835538
3,618055233762774	4,56733242916786
-4,20879235419101	8,061498205196349
-3,7598602898966145	2,551977869797917
-3,7765034507621706	7,531520367798823
-4,227546056116104	3,3314970510412976
-4,169174825099233	3,3040794139979632
-3,742595752318789	2,996715387739784
-4,294600397730504	7,934865299054658
-4,26609578751382	7,2257484562681
-4,356901454840522	3,008390677897709
3,562990734565002	4,144108491458187
-4,1289938887437065	7,94273108298698
-4,165080585212143	2,568791251771028
2,745633081546144	3,778329335755596
2,8896871667227724	4,290320752375906
-3,4857524604049157	3,108254158572916
-4,2564958617453215	3,4952984250923818
-4,10177551248159	2,899536461612916
-4,474040829536929	3,1212113585156067
3,202122122047379	3,146229710971706
-4,246183765504011	8,325655064925893
-4,357986651438525	2,079537429558788
-4,675064261411624	2,567215376263768
-4,482013071150582	7,522783470705098
3,034572571856051	4,100936723440271
-4,268965301389238	6,871509339027698
-4,118377694944829	2,3777767980637154
3,733032750886217	3,750147896106751
-4,554536658833675	2,652624817725593
3,4817964000785575	3,783973877566723
-4,257361467420736	1,9310735990577736
3,201900008653746	4,012870513153851
3,6821501991296564	4,4174156830769755
-4,5897970641441574	2,212527944244447
-4,477002566217853	7,568521702475416
3,0335779872607866	3,9293473789265665
4,394021775538228	3,6560779265585994
-4,184606283698451	2,7349391671316163
-4,582341512104416	3,3130858368877094
-4,03446991061289	2,896219412040453
3,09950210085891	3,359534989630551
3,714737801037744	3,8565838228122487
3,6980771305448124	3,387667355442984
3,3613225897059684	3,5618091701816352
3,9249951329082204	3,6814595430206807
-3,653760814699748	2,6450417287991086
-4,794629421137671	7,559736836570722
-3,7592634676737124	2,892791021524424
-3,6900225643891984	7,617914578903448
3,874378702242775	3,2390265734666603
2,6960798575097598	3,9948001450482655
-4,946343220992605	2,659640180789189
-3,3924326333176245	7,599875928399833
3,4261152422569947	3,442582834579508
-4,359143676735428	7,656772597443814
-4,355216163105445	3,1197209470273095
-4,956597073081867	7,643127326950134
-3,588710914909096	2,428635395238716
-4,266521367335992	2,4348780041191684
-4,18048770260793	7,578703608063651
3,6751892548984957	3,8895977269572564
-4,300246079715996	7,869958382339446
-4,038096159042384	3,231158291093271
3,5796398433034473	3,095979475093438
2,679115014623221	3,796377548395064
4,004551586280945	3,7888331558166843
3,4308878963548035	3,0042473743379237
3,7931419813215115	3,6075242196177455
3,739328169505433	4,235279317392949
-4,876156649141297	7,796264078555457
-4,794824750562203	2,703439585840437
-4,231069754035855	7,637845457590795
-4,472137894952963	2,9039438159330424
3,3759486806362746	3,764252345666867
3,3524596219204597	4,800940362593362
4,2618830896490065	3,4352673282816335
-4,276656242181573	7,691971187539
4,202682897200078	3,550383945655209
3,5808028061399955	3,244708338608392
3,6433101933991248	3,094223554607769
-4,654952613360743	7,174093815592334
-4,227227438933991	3,429475186035015
3,344308729738435	4,021502849481827
-4,851642656022608	2,886358598716874
-4,794708407828813	8,01985474548212
3,751625191584208	3,7902575743382587
-4,460045240240957	2,7493888720792947
-4,199385109170796	7,914336211310593
-4,144591144431274	3,0030456032558717
-4,073493376093123	7,077221203026491
-4,760447957754969	2,14220703770226
-4,220462155056491	8,451349244053366
4,160768269633653	4,123211256965751
-4,679939395822639	2,5445847670559503
-3,7807792671788225	7,203053251991809
2,889391226484531	3,6072321096992117
-4,23909073104126	6,799316954733238
-3,9606512159562133	2,8554536523999525
3,2985497845414304	3,7622195255554756
-4,796371884553295	2,5840595501982615
3,3794981807957774	4,585789872962253
-4,390093998857659	7,551063555954219
4,030161657294637	3,9893659480263555
-4,014610018023791	6,9953391618403735
2,5023264167513437	3,8429186488978515
-3,473886062780495	7,497687379092176
3,066177381349897	3,882027065509604
-4,986684433917032	2,5644848011507246
-3,7641348806436095	3,0472345129336333
-4,1137642459969825	7,893491809495913
-3,79246171654435	2,7282956312059894
-4,7668907753009355	7,501015179735585
-4,2609620000094885	7,582108392177077
3,4123538059587024	3,5379210389262283
-4,333817267716392	7,094303104552373
3,1846032669936863	3,1267716792820806
-4,407744680838287	1,984412106019181
3,5472339523772236	4,29722115229443
3,199646506719385	3,231656885646437
-4,54640448256525	7,305371755555781
3,250959714220055	4,59123412218682
3,4209869225727747	3,0010589835402666
3,154775450126304	4,0298761549433975
3,1842159771652487	3,754907540342313
-4,0799141091337425	6,782663864150498
-4,758009042311519	7,234205679620158
3,480721763211937	4,78055641570759
-4,365858517845932	2,9869342044935516
2,600438699677608	3,8586822944457704
3,0989408552535083	3,8488321172164897
3,4606856888525055	3,266686948603027
-4,402044359178951	6,910941414349097
-4,9822940771354265	2,3885086834328892
-4,545358856775533	2,518959240416645
2,731248888501746	3,3012875525399945
3,5319447035012503	4,641669552670342
-4,156847456792708	2,9514882488203296
3,4597475463411898	3,4058323424006423
-3,634290573666088	7,139338178155512
-4,266981672104949	8,55724094805086
-3,561633250568249	2,705483278752017
-4,315005982377022	7,511696154801423
-4,341237576536135	8,460714972682194
3,4406743896794754	3,7319885516540063
3,255142407060335	3,8567081507884855
-4,245037481654745	7,15217512951112
3,900807305384606	4,209160233454843
3,223086008755924	4,182833788642782
3,5956612073339858	4,066609446118645
3,5977189280661004	3,2014869951642737
-4,1278995781974155	7,067392659575832
-4,40003921179694	3,7123747826263367
-4,769886812186948	3,214857892371235
-4,145737797788185	7,6577069833745135
-4,528996212594205	7,579224385101488
3,0126477259379905	4,358347655701924
-3,7811568393075077	2,0742953343278487
-3,9200048654394677	7,984862151369033
3,454884255863469	3,0455634493626924
-4,504588152846234	3,5721044102418262
-4,111643941969274	2,664987011808675
3,323847678831523	2,8984439583161197
3,1684188780571487	3,806773621616627
-4,530655836354136	2,8517062135136544
3,4228910404842066	4,636730908113563
-3,9590314395597725	2,2794283930738035
3,5858764969531096	4,630579598024074
2,5754647518489273	3,8299586998560557
3,4324344373544604	3,848260712698274
3,1230313885882044	3,4247859271011007
3,6899338234507524	3,6034198631187886
-4,974483146644392	2,899071979127271
-3,7921264724911845	2,6353293422039976
-3,27373184779346	7,596742737763512
-4,798581977698964	7,250453716070102
3,7564787419781	3,98841240742325
-4,511648756915039	2,550373005376352
2,620331565113996	3,362167918416562
3,2628663736695875	3,366473320261207
-3,923253231881781	2,09345798154664
-4,25820996020335	3,3630228871840977
3,5760998426330004	3,5533599303496097
-3,7297950705403733	3,234965250076414
-4,360422784136507	2,1005693058095276
-4,02244842664767	2,357642909174467
-4,542379665278274	7,701792384757635
3,1378442351971962	4,177731267858572
-3,757057092452701	2,9140555652986078
-4,454334021618084	7,389361900918013
3,3350985275206435	4,627546057363907
3,0804292995982587	4,247301781734387
3,4276377496579933	4,7039513183151085
-4,755849248638602	6,924113089290677
3,2636881577138483	3,8161943394000915
-4,040838844346898	2,6094896861578003
3,3506607858493083	4,285735072982454
-4,344533351075205	7,343416614911375
-4,932187794816012	7,900856437674729
4,246693246703686	3,627381883660806
-4,0987737190808575	7,714303324049801
4,114196197496297	3,940525997957784
2,6998614349278927	3,607675842965239
3,826733656390989	3,873539367898709
3,035235265934957	4,569970406296796
3,3705118515603263	4,301290451378361
3,543530451795345	3,844592598380426
-4,175362555911278	3,497046119147017
-3,9873717695834605	3,256624053967384
-3,730176227119354	7,561892348283996
-3,85212762322223	7,432478333153998
3,425867515991915	3,774752590269678
-3,3029661961424024	7,4607528823452265
4,055614090609732	4,101454331064905
3,582340084501289	4,019288388742691
-3,3907203206609466	7,603748478929391
2,881124680178372	3,381231291989286
3,397526878318524	4,423644091166732
-4,125079175664874	2,5448633185192255
-4,072148131703003	7,074260583467831
-3,91264195253952	7,55132671466798
3,2739630540678313	2,9578995268864374
-4,43587972170957	7,625902405248174
3,500020816509224	4,711099902446736
-3,7493345166656424	7,1460368382124075
3,5345536662349053	3,6915684555714394
-4,559399307067023	8,04040891489479
3,802079553246258	4,099142341107094
-4,401871273468974	8,350627983457345
3,293630087093883	3,9285870250613035
3,411657027781035	3,783849563098042
-3,886511221309326	2,4114356709031757
2,5581394872398064	3,936353758514821
-4,130834183346645	7,358571052667116
2,571092635237635	3,84239258598578
-3,435608609711665	2,950633560175759
3,752094263075304	4,180839841329013
4,410282887510037	3,933918628753888
-3,98452471407925	7,363651276507721
3,9192646565547564	4,17707877537492
3,5869759057666766	3,2306066470644015
-4,158548230612709	7,398182099006218
2,6223720945593776	3,8384815928376654
-3,5460369026999534	2,887327525987021
-4,165878788526168	1,808532903690009
3,752971147342567	4,175389939148262
3,820995766185824	3,8470802748250708
2,923672954767099	3,6111203107887233
-4,180217665151741	1,9402312898079999
-3,988316633270278	3,2891460957603535
3,9095944879068205	3,072255506018822
-4,69385168105848	2,617678929397015
-4,585379274018761	3,526081184370014
-4,790130590639081	2,9934886269955445
-4,866655452638587	2,915996601773333
-4,621445890280594	8,01657964821913
2,6118001662955694	3,8289284149713567
-5,000884119729041	3,097417647415263
-4,115773223291018	7,4301046385876655
-4,005406986741483	7,47585051827805
-4,76577653255104	3,1804993619452775
-4,468704777286336	7,1613323811315555
-4,472344667019039	1,8971440243266215
4,024348464779058	3,9059016141376937
-4,268823201206137	8,02986358335883
-3,824225661925756	7,393756186195755
-4,376243748377045	1,836203677518263
2,4454258063966856	3,789559275877028
-4,717333055205663	7,628223327840151
-3,356416398464092	3,084940281011066
2,8410687460796282	3,2680634388793535
